,HS10_min,HS10_mean,HS10_max,HS20_min,HS20_mean,HS20_max,HS30_min,HS30_mean,HS30_max,HS40_min,HS40_mean,HS40_max,HS50_min,HS50_mean,HS50_max,HS60_min,HS60_mean,HS60_max,TS30_min,TS30_mean,TS30_max,id_nodo,MNDT,MXDT,MCD,CMNDT,CMXDT,litros_diarios,TA_mean,TA_max,TA_min,HA_mean,HA_max,HA_min,radiacion,precipitacion,eto,fase
2019-07-31,0.7478,0.7803822222222223,0.8297,0.7926,0.8157518518518518,0.8469,0.763,0.7850281481481483,0.8265,0.7674,0.7856296296296297,0.8087,0.8858,0.8872481481481481,0.8909,0.8291,0.8312088888888889,0.8332,28.0,28.324444444444445,28.6,4,45.2075,45.2725,0.06499999999999773,0.005000000000002558,0.017499999999998295,36.19999999999982,25.62,29.78,21.95,0.6645,0.875,0.4316,15.68,0.0,4.12,2
2019-08-01,0.7719,0.7991325925925926,0.8424,0.8055,0.8255985185185185,0.8526,0.7735,0.8047755555555556,0.8483,0.7693,0.7958725925925927,0.8511,0.8835,0.8876251851851852,0.8939,0.8284,0.8323903703703703,0.8363,27.0,27.666666666666668,28.2,4,45.2175,45.285,0.06749999999999545,0.00999999999999801,0.012499999999995737,51.19999999999982,25.95,32.56,19.28,0.6555,0.863,0.3799,21.71,0.0,4.78,2
2019-08-02,0.7851,0.8084474074074074,0.8393,0.8107,0.8299807407407407,0.8566,0.7749,0.8057851851851853,0.8452,0.7651,0.7925407407407407,0.8377,0.883,0.8870370370370371,0.8932,0.8297,0.8340792592592593,0.8384,27.6,28.04740740740741,28.4,4,45.2725,45.33,0.05749999999999744,0.054999999999999716,0.045000000000001705,61.400000000000546,26.82,32.03,21.82,0.716,0.8909999999999999,0.4763,20.2,0.0,4.57,2
2019-08-03,0.7843,0.8110681481481482,0.8403,0.8095,0.8320088888888889,0.8531,0.7698,0.8052644444444444,0.8429,0.7581,0.7897822222222222,0.8317,0.8807,0.884802962962963,0.8909,0.8321,0.8373281481481482,0.8435,28.0,28.346666666666668,28.6,4,45.29,45.3575,0.06750000000000256,0.017499999999998295,0.02750000000000341,50.399999999999636,26.35,32.1,20.75,0.6938,0.8859999999999999,0.4093,24.74,0.0,5.26,2
2019-08-04,0.7838,0.8099022900763359,0.8403,0.8092,0.8317603053435114,0.8548,0.7688,0.8039541984732824,0.8382,0.7503,0.7809374045801527,0.8155,0.8749,0.8784946564885496,0.8837,0.8363,0.8408083969465648,0.8456,27.6,28.265648854961835,28.6,4,45.32,45.370000000000005,0.05000000000000426,0.030000000000001137,0.012500000000002842,43.19999999999982,27.03,34.36,20.21,0.6762999999999999,0.9,0.4226,25.09,0.0,5.45,2
2019-08-05,0.7899,0.8122007407407407,0.8353,0.8137,0.8343251851851852,0.8503,0.7731,0.8063881481481481,0.8387,0.7459,0.7777962962962963,0.8162,0.87,0.8735844444444444,0.8795,0.8388,0.8430651851851851,0.8483,28.2,28.53037037037037,29.0,4,45.3475,45.41,0.0625,0.027499999999996305,0.03999999999999204,54.0,27.19,33.87,21.91,0.7277,0.9079999999999999,0.4877,24.17,0.0,5.26,2
2019-08-06,0.7831,0.804720895522388,0.835,0.811,0.8274373134328358,0.8546,0.7698,0.7947753731343283,0.8443,0.7346,0.7629708955223881,0.8169,0.8646,0.868505223880597,0.8744,0.8409,0.8439537313432836,0.8458,28.4,28.79402985074627,29.2,4,45.3675,45.43,0.0625,0.020000000000003126,0.020000000000003126,61.599999999999454,28.43,37.42,22.29,0.6837000000000001,0.9159999999999999,0.29350000000000004,27.33,0.0,6.28,2
2019-08-07,0.7352,0.7674992481203007,0.7952,0.7807,0.7994218045112782,0.8107,0.7381,0.7545428571428572,0.7698,0.6859,0.7114609022556392,0.7346,0.857,0.860124060150376,0.8646,0.8388,0.840418045112782,0.8425,28.6,28.97142857142857,29.2,4,45.34,45.447500000000005,0.1075000000000017,-0.027499999999996305,0.0175000000000054,58.20000000000073,29.29,40.89,21.75,0.5304,0.914,0.11630000000000001,23.0,0.0,6.29,2
2019-08-08,0.7501,0.7970136,0.8454,0.7939,0.8239120000000001,0.8575,0.7482,0.7914208,0.8478,0.6913,0.7457296,0.8312,0.8558,0.8643727999999999,0.8818,0.837,0.8422432,0.8546,28.2,28.883200000000002,29.4,4,45.3725,45.445,0.07249999999999801,0.03249999999999886,-0.0025000000000048317,57.399999999999636,28.92,38.62,20.55,0.4396,0.6942,0.1925,26.49,0.0,5.99,2
2019-08-09,0.7945,0.8189294573643411,0.8449,0.8122,0.837532558139535,0.8551,0.7747,0.8126744186046511,0.8441,0.733,0.7744984496124031,0.8267,0.8586,0.8664875968992248,0.8783,0.8418,0.8482255813953488,0.856,28.2,29.007751937984494,29.6,4,45.395,45.46,0.06499999999999773,0.022500000000000853,0.015000000000000568,56.20000000000073,30.58,42.22,21.02,0.45030000000000003,0.797,0.1009,28.45,0.0,7.01,2
2019-08-10,0.794,0.820075572519084,0.8446,0.8139,0.8362824427480916,0.8516,0.7749,0.8107587786259542,0.8471,0.7299,0.770075572519084,0.8281,0.8507,0.8576770992366413,0.8674,0.8421,0.8468625954198474,0.853,29.0,29.44580152671756,30.0,4,45.4,45.495,0.09499999999999886,0.0049999999999954525,0.03499999999999659,46.399999999999636,30.03,38.49,23.21,0.5052,0.8809999999999999,0.2373,26.44,0.0,6.45,2
2019-08-11,0.8071,0.8245154411764706,0.8454,0.8249,0.8431279411764706,0.8615,0.7857,0.8177551470588235,0.8455,0.7417,0.7757448529411765,0.8284,0.8479,0.8536088235294118,0.8635,0.8402,0.8446845588235294,0.8502,29.2,29.674999999999997,30.2,4,45.47,45.545,0.07500000000000284,0.07000000000000028,0.05000000000000426,50.19999999999982,27.8,33.82,22.94,0.743,0.899,0.4875,21.76,0.0,4.91,2
2019-08-12,0.8018,0.8236242424242425,0.8442,0.8221,0.8432242424242424,0.8575,0.7845,0.8176227272727272,0.8436,0.736,0.7744,0.8249,0.8435,0.8497621212121212,0.859,0.8372,0.8420901515151515,0.8472,28.4,29.196969696969695,30.2,4,45.4575,45.5525,0.09499999999999886,-0.012499999999995737,0.007500000000000284,59.19999999999982,27.81,34.89,22.87,0.5004,0.903,0.1491,21.86,0.0,5.63,2
2019-08-13,0.8059,0.8255037313432836,0.8444,0.8214,0.8429574626865671,0.8541,0.7831,0.8161149253731342,0.8401,0.7351,0.7725231343283583,0.8188,0.8402,0.8464037313432835,0.8563,0.8351,0.8399641791044776,0.8463,28.2,28.650746268656714,29.2,4,45.5175,45.59,0.07250000000000512,0.05999999999999517,0.03750000000000142,57.399999999999636,25.36,30.03,21.49,0.6740999999999999,0.895,0.4476,22.61,0.0,4.96,2
2019-08-14,0.8077,0.8250954887218045,0.8489,0.8211,0.8402240601503759,0.8608,0.7855,0.8150533834586466,0.8431,0.74,0.773712030075188,0.8239,0.8374,0.8437646616541353,0.8542,0.8325,0.8373992481203008,0.8437,27.4,28.24360902255639,28.6,4,45.555,45.6275,0.07249999999999801,0.03750000000000142,0.037499999999994316,57.400000000000546,25.84,32.56,20.28,0.6907,0.8809999999999999,0.4561,26.72,0.0,5.48,2
2019-08-15,0.8071,0.8271380597014926,0.8489,0.8186,0.839660447761194,0.856,0.7824,0.8146582089552238,0.8429,0.736,0.7742492537313432,0.8211,0.8363,0.8426179104477611,0.8528,0.8302,0.8348925373134328,0.84,28.0,28.56865671641791,29.0,4,45.5875,45.6775,0.09000000000000341,0.03249999999999886,0.05000000000000426,48.599999999999454,26.46,33.56,21.22,0.6656,0.915,0.3103,26.49,0.0,5.64,2
2019-08-16,0.8107,0.8289189393939393,0.8517,0.8209,0.8395666666666667,0.8575,0.785,0.8134568181818181,0.8417,0.7381,0.7738636363636364,0.8213,0.8358,0.8423363636363637,0.853,0.8284,0.8331295454545454,0.8386,27.6,28.48787878787879,29.0,4,45.6275,45.695,0.06750000000000256,0.03999999999999915,0.017499999999998295,60.600000000000364,25.82,32.83,19.1,0.6381,0.904,0.35979999999999995,26.39,0.0,5.47,2
2019-08-17,0.8097,0.8315658119658119,0.8492,0.8192,0.8412871794871795,0.858,0.7831,0.8151948717948717,0.8457,0.7395,0.777034188034188,0.8251,0.836,0.8425606837606837,0.8525,0.8267,0.8316880341880343,0.8377,28.0,28.478632478632477,29.0,4,45.665,45.725,0.060000000000002274,0.03750000000000142,0.030000000000001137,60.19999999999982,27.03,35.09,20.15,0.6441,0.9259999999999999,0.317,26.22,0.0,5.58,2
2019-08-18,0.8097,0.8295476923076923,0.8477,0.8174,0.8399176923076923,0.8553,0.781,0.8148453846153847,0.8429,0.7349,0.7758061538461538,0.8225,0.8358,0.8419853846153846,0.8521,0.8253,0.8299946153846154,0.8356,28.0,28.626153846153848,29.2,4,45.72,45.8275,0.1075000000000017,0.054999999999999716,0.10249999999999915,47.400000000000546,27.46,35.49,19.14,0.6229,0.9590000000000001,0.3236,26.32,0.0,5.66,2
2019-08-19,0.8137,0.8299053846153845,0.8495,0.8199,0.8395869230769231,0.8573,0.7852,0.8125876923076922,0.8441,0.7405,0.7732746153846154,0.8213,0.8353,0.8418469230769231,0.8521,0.8242,0.8291023076923076,0.8351,28.2,28.633846153846154,29.0,4,45.815,45.875,0.060000000000002274,0.09499999999999886,0.04749999999999943,54.0,26.74,32.7,20.48,0.6644,0.894,0.4324,25.44,0.0,5.52,2
2019-08-20,0.8145,0.8329762962962963,0.852,0.8201,0.8397022222222222,0.8563,0.7871,0.8149562962962963,0.8445,0.7431,0.7753525925925926,0.819,0.8353,0.8412466666666666,0.85,0.823,0.8276903703703704,0.8328,28.4,28.85037037037037,29.2,4,45.84,45.925,0.08499999999999375,0.025000000000005684,0.04999999999999716,60.599999999999454,26.38,32.43,22.6,0.758,0.935,0.5023,19.98,1.21,4.49,2
2019-08-21,0.8114,0.8337328358208955,0.8492,0.8172,0.841305223880597,0.8528,0.7848,0.8199835820895522,0.8413,0.7466,0.7808111940298507,0.8244,0.8379,0.8420276119402985,0.8521,0.8237,0.8276141791044777,0.8323,27.2,27.780597014925373,29.2,4,45.8825,45.975,0.09250000000000114,0.042499999999996874,0.05000000000000426,58.19999999999982,24.52,28.92,21.8,0.753,0.968,0.4008,21.37,20.9,4.66,2
2019-08-22,0.8127,0.8280046153846154,0.8492,0.8162,0.83286,0.8476,0.7841,0.8081015384615385,0.8335,0.7393,0.7669853846153847,0.8028,0.8332,0.8374792307692307,0.8437,0.8202,0.8225030769230769,0.8265,26.4,27.003076923076925,27.2,4,45.91,45.955,0.045000000000001705,0.027499999999996305,-0.020000000000003126,55.20000000000073,24.39,29.58,19.28,0.73,0.932,0.4556,25.16,0.0,4.86,2
2019-08-23,0.8051,0.8185252032520326,0.8436,0.8085,0.8212617886178862,0.8385,0.7714,0.7884016260162602,0.8103,0.7229,0.7434723577235773,0.7651,0.8295,0.8323341463414634,0.836,0.8163,0.818149593495935,0.82,26.2,26.585365853658537,27.0,4,45.9125,45.975,0.0625,0.0025000000000048317,0.020000000000003126,31.599999999999454,24.32,30.57,18.22,0.6997,0.9209999999999999,0.3431,25.94,0.0,5.12,2
2019-08-24,0.7967,0.807164,0.8393,0.8018,0.808424,0.8293,0.759,0.76822,0.7953,0.7168,0.7260256,0.7447,0.8265,0.8282496,0.83,0.813,0.814884,0.8163,26.0,26.336,26.6,4,45.932500000000005,45.9925,0.05999999999999517,0.020000000000003126,0.017499999999998295,23.400000000000546,24.49,30.97,18.16,0.725,0.941,0.4482,25.36,0.0,4.92,2
2019-08-25,0.7871,0.8001045454545455,0.8396,0.7966,0.8027174242424242,0.8236,0.7456,0.7535575757575758,0.7599,0.6948,0.709264393939394,0.7182,0.8244,0.825514393939394,0.8267,0.8105,0.8122409090909091,0.8135,26.2,26.40909090909091,26.6,4,45.955,46.0225,0.06750000000000256,0.022499999999993747,0.030000000000001137,22.599999999999454,24.79,30.77,19.68,0.745,0.94,0.4562,24.54,0.0,4.87,2
2019-08-26,0.7808,0.7976908396946565,0.8403,0.7924,0.8069931297709924,0.84,0.7435,0.753854961832061,0.7913,0.6877,0.6938969465648854,0.6997,0.823,0.8240854961832061,0.8246,0.8091,0.8104435114503816,0.8114,26.2,26.39389312977099,26.6,4,45.9975,46.06,0.0625,0.04250000000000398,0.03750000000000142,22.199999999999818,24.67,29.05,21.09,0.775,0.9490000000000001,0.5125,14.98,1.01,3.58,2
2019-08-27,0.7876,0.8119421052631579,0.8429,0.7988,0.8170842105263159,0.8362,0.7503,0.763621052631579,0.7963,0.6908,0.7021864661654135,0.7285,0.8232,0.8261488721804511,0.8321,0.8077,0.8103037593984962,0.8135,26.2,26.314285714285713,26.4,4,46.0,46.1075,0.1075000000000017,0.0024999999999977263,0.04749999999999943,22.800000000000182,22.83,30.9,19.04,0.841,0.966,0.4796,16.41,25.73,3.55,2
2019-08-28,0.8013,0.8152917293233083,0.8388,0.8053,0.8167285714285714,0.8303,0.7571,0.7666037593984962,0.7752,0.7161,0.7267533834586466,0.7358,0.8309,0.8314368421052631,0.8323,0.8114,0.8122127819548872,0.8132,25.4,25.956390977443608,26.4,4,46.035,46.105,0.07000000000000028,0.03499999999999659,-0.0025000000000048317,9.199999999999818,24.07,30.7,18.22,0.782,0.9540000000000001,0.473,24.01,0.0,4.61,2
2019-08-29,0.7962,0.8078231343283582,0.8431,0.8011,0.8099074626865672,0.835,0.7529,0.7589134328358209,0.7918,0.7065,0.714626119402985,0.721,0.8302,0.8319723880597015,0.8335,0.8098,0.8116641791044776,0.8135,25.6,26.0,26.2,4,46.06,46.1475,0.08749999999999858,0.025000000000005684,0.04250000000000398,26.600000000000364,24.59,30.58,20.21,0.765,0.9520000000000001,0.5078,19.87,0.0,4.04,2
2019-08-30,0.7912,0.8058774436090226,0.8482,0.7986,0.8118616541353383,0.8461,0.7506,0.7632157894736842,0.8202,0.71,0.7266157894736842,0.7513,0.8321,0.8341338345864662,0.8356,0.8098,0.8117706766917294,0.8135,25.6,25.942857142857143,26.2,4,46.0625,46.1475,0.08500000000000085,0.0024999999999977263,0.0,26.0,25.03,32.31,18.83,0.6653,0.898,0.3311,23.51,0.0,4.73,2
2019-08-31,0.7896,0.802953125,0.8467,0.7986,0.8078109375,0.8328,0.747,0.75393046875,0.7789,0.7081,0.72010625,0.7295,0.8339,0.8358757812500001,0.8374,0.8095,0.81169609375,0.8135,25.4,25.8765625,26.2,4,46.105,46.1925,0.08750000000000568,0.042499999999996874,0.045000000000001705,27.399999999999636,25.42,32.9,19.3,0.6657,0.9159999999999999,0.3579,21.77,0.0,4.52,2
2019-09-01,0.7575,0.7753491666666666,0.7904,0.7815,0.7908441666666666,0.8023,0.7391,0.7438441666666668,0.7485,0.7025,0.7091891666666666,0.7154,0.836,0.8377941666666667,0.839,0.8095,0.8119099999999999,0.8137,25.6,25.985,26.4,4,46.1325,46.23,0.09749999999999659,0.02750000000000341,0.037499999999994316,24.199999999999818,26.5,34.24,19.75,0.6568999999999999,0.914,0.3417,24.19,0.0,4.97,2
2019-09-02,0.7557,0.7906014814814815,0.8533,0.779,0.8039644444444445,0.8506,0.7407,0.77422,0.834,0.7067,0.7485511111111112,0.8002,0.8377,0.8427777777777778,0.8474,0.8095,0.8111962962962963,0.8123,26.2,26.26518518518518,26.4,4,46.1925,46.3,0.1074999999999946,0.060000000000002274,0.07000000000000028,26.400000000000546,24.88,28.67,22.49,0.7909999999999999,0.917,0.6136,13.44,1.21,3.05,2
2019-09-03,0.7833,0.80606796875,0.854,0.8016,0.8159859375,0.8514,0.7749,0.79141171875,0.8429,0.7421,0.7677859375,0.8403,0.8435,0.85046953125,0.8674,0.8088,0.8148734375,0.823,25.6,26.0578125,26.4,4,46.14,46.23,0.0899999999999963,-0.05250000000000199,-0.07000000000000028,32.19999999999982,25.12,30.25,20.68,0.737,0.92,0.49520000000000003,22.53,0.0,4.44,2
2019-09-04,0.7815,0.8002113636363636,0.8497,0.7983,0.8116295454545455,0.8516,0.7637,0.7825106060606061,0.8392,0.7267,0.751085606060606,0.8274,0.8437,0.8492734848484849,0.8646,0.8109,0.8166348484848485,0.8253,26.0,26.234848484848484,26.4,4,46.14,46.255,0.11500000000000199,0.0,0.025000000000005684,29.199999999999818,24.94,30.17,20.62,0.755,0.94,0.4904,18.91,0.0,3.84,2
2019-09-05,0.7762,0.7941518796992482,0.8439,0.7941,0.8068819548872181,0.8459,0.7578,0.775993984962406,0.8331,0.7199,0.7425428571428572,0.8181,0.8397,0.8459150375939849,0.8607,0.8116,0.8165157894736842,0.823,26.0,26.291729323308267,26.4,4,46.19,46.285,0.09499999999999886,0.04999999999999716,0.02999999999999403,31.199999999999818,24.71,29.12,21.35,0.755,0.9229999999999999,0.5052,18.52,0.0,3.83,2
2019-09-06,0.7724,0.790624427480916,0.8332,0.7909,0.8036351145038169,0.8419,0.7569,0.7741862595419847,0.83,0.7222,0.7421297709923663,0.8124,0.8381,0.8439351145038168,0.857,0.8125,0.8169633587786259,0.8221,25.6,26.00916030534351,26.4,4,46.2125,46.305,0.09250000000000114,0.022500000000000853,0.020000000000003126,33.0,24.2,29.17,21.55,0.743,0.879,0.5077,18.23,0.0,3.87,2
2019-09-07,0.7732,0.7893575757575757,0.834,0.7884,0.8006090909090909,0.841,0.7578,0.7723916666666667,0.831,0.725,0.7415734848484848,0.8152,0.8353,0.8409151515151515,0.856,0.813,0.818155303030303,0.826,25.4,25.618181818181817,26.0,4,46.2325,46.33,0.09749999999999659,0.020000000000003126,0.02499999999999858,29.400000000000546,23.44,28.65,20.35,0.733,0.9179999999999999,0.5179,18.13,0.2,3.76,2
2019-09-08,0.7694,0.7868170542635659,0.8312,0.7847,0.7969744186046512,0.835,0.7531,0.7687116279069767,0.8246,0.7194,0.7370434108527132,0.8033,0.8309,0.8361356589147287,0.85,0.813,0.8175751937984497,0.8235,24.6,25.11782945736434,25.6,4,46.2575,46.3525,0.09499999999999886,0.02499999999999858,0.022500000000000853,21.599999999999454,22.87,28.31,19.56,0.7040000000000001,0.8540000000000001,0.46630000000000005,18.26,0.0,3.74,2
2019-09-09,0.7691,0.785024,0.8305,0.7822,0.794516,0.833,0.7499,0.7649488,0.822,0.7168,0.7331816,0.8033,0.8277,0.8329983999999999,0.8458,0.8123,0.8160704,0.8207,24.4,24.9072,25.2,4,46.28,46.3925,0.11249999999999716,0.022500000000000853,0.03999999999999915,25.199999999999818,23.69,30.97,17.69,0.6912999999999999,0.935,0.3846,19.0,0.0,3.88,2
2019-09-10,0.7608,0.78088828125,0.83,0.778,0.79193828125,0.8315,0.7461,0.7625515625,0.8204,0.7088,0.73047265625,0.8054,0.8253,0.83106328125,0.8463,0.8116,0.816484375,0.8235,24.2,24.721875,25.2,4,46.255,46.4075,0.1524999999999963,-0.02499999999999858,0.015000000000000568,19.200000000000728,23.52,27.72,18.89,0.4172,0.8590000000000001,0.1573,22.41,0.0,5.61,2
2019-09-11,0.7509,0.788038888888889,0.8249,0.7733,0.7982507936507937,0.8239,0.7412,0.7737230158730158,0.8152,0.7025,0.7367865079365079,0.8054,0.8221,0.8286738095238094,0.8444,0.8105,0.8146833333333333,0.8242,22.6,23.515873015873016,24.6,4,46.35,46.4275,0.07750000000000057,0.09499999999999886,0.020000000000003126,28.0,18.48,22.49,16.21,0.6729,0.9309999999999999,0.3933,6.69,10.85,2.29,2
2019-09-12,0.7973,0.812141237113402,0.8226,0.8023,0.8153402061855669,0.8214,0.777,0.795920618556701,0.8075,0.7388,0.7599092783505155,0.7773,0.8246,0.8323567010309278,0.8397,0.8088,0.8175082474226804,0.8279,21.6,22.31752577319588,23.2,4,46.425,46.5225,0.0975000000000037,0.07499999999999574,0.09499999999999886,1.199999999999818,18.0,21.35,15.42,0.953,0.985,0.8109999999999999,1.5,154.8,0.89,2
2019-09-13,0.7957,0.8071732758620689,0.8173,0.7939,0.8062758620689656,0.8199,0.7667,0.7809043103448277,0.7991,0.7424,0.75995,0.7789,0.8309,0.8368810344827586,0.8421,0.817,0.8238448275862069,0.8281,21.4,21.613793103448273,22.0,4,46.4425,46.54,0.09749999999999659,0.0175000000000054,0.017499999999998295,0.0,20.32,25.13,16.95,0.885,0.978,0.6893,13.16,119.4,2.61,2
2019-09-14,0.7869,0.795277205882353,0.8193,0.7837,0.7903933823529412,0.8073,0.7515,0.7582757352941176,0.7667,0.7238,0.7315338235294118,0.7421,0.8216,0.8253720588235295,0.8307,0.8072,0.8110507352941176,0.8167,21.6,21.75294117647059,22.0,4,46.46,46.510000000000005,0.05000000000000426,0.017499999999998295,-0.02999999999999403,0.0,21.56,24.21,17.49,0.7959999999999999,0.919,0.649,7.3,6.23,1.94,2
2019-09-15,0.7646,0.7764170542635659,0.7869,0.7714,0.7779635658914729,0.7842,0.7353,0.7441,0.7517,0.7046,0.715217054263566,0.7241,0.8172,0.8190403100775193,0.8216,0.8044,0.8054635658914728,0.8072,22.0,22.14263565891473,22.6,4,46.4375,46.545,0.1075000000000017,-0.022500000000000853,0.03499999999999659,0.0,23.4,29.59,18.69,0.815,0.956,0.5393,19.79,0.0,3.73,2
2019-09-16,0.7483,0.7573393700787402,0.7646,0.7607,0.766403937007874,0.7718,0.7231,0.7304771653543307,0.7365,0.6892,0.6991692913385826,0.7072,0.8146,0.8159929133858268,0.8172,0.8025,0.8033511811023621,0.8044,22.6,22.89763779527559,23.4,4,46.4775,46.5925,0.11500000000000199,0.03999999999999915,0.04749999999999943,0.0,23.83,29.97,18.96,0.8079999999999999,0.961,0.5097999999999999,21.35,0.2,3.9,2
2019-09-17,0.7392,0.7445178294573643,0.7489,0.7557,0.7581720930232557,0.7612,0.7185,0.7217767441860465,0.7245,0.6819,0.6877139534883722,0.6924,0.8139,0.8145418604651163,0.8153,0.8012,0.8017868217054264,0.8028,23.2,23.31937984496124,23.6,4,46.557500000000005,46.635000000000005,0.07750000000000057,0.0800000000000054,0.04250000000000398,0.0,22.83,27.27,19.95,0.87,0.961,0.6397999999999999,12.39,0.0,2.5,2
2019-09-18,0.7195,0.7310272,0.7395,0.7473,0.7517736,0.7565,0.7112,0.7158368,0.7201,0.6667,0.6772752000000001,0.6859,0.8111,0.8129768,0.8144,0.8002,0.8010752,0.8018,23.2,23.4336,23.6,4,46.53,46.66,0.12999999999999545,-0.02750000000000341,0.024999999999991473,0.0,23.1,29.38,18.49,0.8009999999999999,0.97,0.5326,20.67,0.2,3.71,2
2019-09-19,0.7007,0.7113722222222222,0.7195,0.7371,0.7419801587301588,0.7473,0.7051,0.7089214285714286,0.7124,0.6563,0.6642436507936508,0.6711,0.8072,0.8101063492063493,0.8121,0.7998,0.8007396825396825,0.8018,23.2,23.374603174603173,23.6,4,46.5525,46.675,0.12249999999999517,0.022500000000000853,0.015000000000000568,0.0,22.59,28.25,17.49,0.7879999999999999,0.963,0.5125,21.14,0.0,3.68,2
2019-09-20,0.7,0.7636068702290076,0.8327,0.7362,0.7784923664122138,0.8281,0.706,0.7541343511450382,0.8183,0.6585,0.713326717557252,0.7897,0.8077,0.8143053435114505,0.8223,0.7993,0.8005801526717558,0.8016,23.2,23.34351145038168,23.4,4,46.6325,46.695,0.0625,0.0799999999999983,0.020000000000003126,25.0,22.98,26.6,20.22,0.8270000000000001,0.943,0.6459,13.39,0.0,2.72,2
2019-09-21,0.7719,0.7857650406504065,0.8277,0.783,0.7933317073170733,0.8303,0.7574,0.7686569105691057,0.8188,0.721,0.7329455284552845,0.7913,0.8149,0.8191560975609756,0.8274,0.7988,0.800760162601626,0.8021,23.2,23.49918699186992,24.0,4,46.65,46.7375,0.08749999999999858,0.017499999999998295,0.042499999999996874,25.199999999999818,24.01,28.25,20.15,0.773,0.941,0.552,14.4,0.0,2.89,2
2019-09-22,0.7303,0.7540409448818898,0.775,0.76,0.7733196850393701,0.7855,0.7262,0.7426448818897637,0.7581,0.6798,0.7027062992125984,0.7224,0.8107,0.8142181102362205,0.8181,0.7995,0.800488188976378,0.8016,23.6,24.03307086614173,24.4,4,46.625,46.7875,0.16250000000000142,-0.02499999999999858,0.05000000000000426,0.0,25.09,31.78,20.35,0.715,0.955,0.3325,19.34,0.2,3.83,2
2019-09-23,0.7243,0.7649584,0.8297,0.7557,0.781168,0.8266,0.7236,0.7531864,0.8167,0.6779,0.7131455999999999,0.7815,0.8111,0.8152792000000001,0.8221,0.7993,0.8009072,0.8025,23.6,23.848,24.4,4,46.67,46.760000000000005,0.09000000000000341,0.045000000000001705,-0.027499999999996305,24.800000000000182,23.19,29.72,18.22,0.6026,0.915,0.3439,19.35,0.0,3.78,2
2019-09-24,0.7157,0.7376544715447154,0.758,0.7498,0.7631829268292682,0.776,0.7156,0.7310837398373984,0.7459,0.6622,0.6869113821138211,0.7093,0.8053,0.8105723577235773,0.8151,0.7993,0.8002154471544716,0.8012,23.2,23.3609756097561,23.6,4,46.6675,46.82,0.1525000000000034,-0.0025000000000048317,0.05999999999999517,0.0,24.05,32.99,17.03,0.6292,0.922,0.2636,21.43,0.0,4.46,2
2019-09-25,0.7114,0.7574666666666667,0.8267,0.7471,0.7762430894308944,0.8236,0.7142,0.7493772357723577,0.8141,0.6622,0.7065747967479674,0.7817,0.8058,0.8104203252032521,0.8165,0.7981,0.7994552845528455,0.8009,23.0,23.27967479674797,23.6,4,46.7025,46.8125,0.10999999999999943,0.035000000000003695,-0.007500000000000284,25.0,24.92,32.98,19.36,0.6153,0.902,0.3164,20.79,0.0,4.49,2
2019-09-26,0.7144,0.7333976,0.7511,0.7508,0.7623376,0.7733,0.7196,0.7332936,0.7454,0.6678,0.6892999999999999,0.7084,0.8053,0.8087288,0.8116,0.7977,0.7985648,0.7995,23.2,23.448,23.6,4,46.75,46.86,0.10999999999999943,0.04749999999999943,0.04749999999999943,0.0,22.61,28.84,17.29,0.7809999999999999,0.9440000000000001,0.5139,19.59,0.0,3.37,2
2019-09-27,0.7114,0.7561741666666666,0.8218,0.7481,0.7770108333333333,0.8243,0.7185,0.7517166666666667,0.816,0.6678,0.7104475,0.7806,0.806,0.8111608333333333,0.8172,0.7967,0.7977966666666667,0.7988,23.2,23.441666666666666,23.6,4,46.755,46.88,0.125,0.005000000000002558,0.020000000000003126,18.399999999999636,22.99,31.65,17.62,0.7909999999999999,0.9590000000000001,0.40740000000000004,20.27,0.2,3.85,2
2019-09-28,0.7151,0.7314016393442623,0.7481,0.7508,0.7616860655737705,0.7731,0.7213,0.7342016393442623,0.7468,0.6702,0.6902491803278689,0.7095,0.8067,0.8095139344262295,0.8121,0.7963,0.7972606557377049,0.7981,23.4,23.5,23.6,4,46.8025,46.9025,0.10000000000000142,0.04749999999999943,0.022500000000000853,0.0,22.38,27.93,17.76,0.8270000000000001,0.9570000000000001,0.615,18.01,0.0,3.14,2
2019-09-29,0.7121,0.7508241379310345,0.8241,0.7481,0.7732663793103448,0.8241,0.7194,0.7474172413793103,0.816,0.6695,0.7075465517241379,0.786,0.807,0.8174629310344828,0.8309,0.7958,0.797746551724138,0.7998,23.2,23.467241379310344,23.6,4,46.8025,46.92,0.11749999999999972,0.0,0.017499999999998295,18.0,22.96,30.71,17.29,0.8009999999999999,0.956,0.4703,19.83,0.2,3.48,2
2019-09-30,0.7103,0.7267578512396695,0.7446,0.7478,0.7591330578512396,0.7711,0.7173,0.7308595041322313,0.744,0.6674,0.6890380165289256,0.7095,0.8079,0.8129016528925619,0.8184,0.7967,0.7979388429752067,0.7991,23.4,23.616528925619836,24.0,4,46.835,46.96,0.125,0.03249999999999886,0.03999999999999915,0.0,22.76,29.59,17.76,0.799,0.965,0.4657,19.62,0.2,3.47,2
